time,latitude,longitude
1701650747.0135593,42.345644,-71.0906845
1701650747.0142932,42.345644,-71.0906845
1701650747.016602,42.345644,-71.09068433333333
1701650747.018817,42.345644,-71.09068433333333
1701650747.0196006,42.345644,-71.09068433333333
1701650747.0215967,42.345643833333334,-71.09068433333333
1701650747.0232785,42.345643833333334,-71.09068416666666
1701650747.0246277,42.345643833333334,-71.09068416666666
1701650747.0280178,42.34564366666667,-71.09068416666666
1701650747.0363982,42.34564366666667,-71.09068416666666
1701650747.0379229,42.34564366666667,-71.09068416666666
1701650747.0405965,42.34564366666667,-71.090684
1701650747.043958,42.3456435,-71.090684
1701650747.0452695,42.3456435,-71.090684
1701650747.046482,42.3456435,-71.090684
1701650747.0476263,42.3456435,-71.09068383333333
1701650747.0495348,42.3456435,-71.09068383333333
1701650747.0505137,42.345643333333335,-71.09068383333333
1701650747.0517597,42.345643333333335,-71.09068383333333
1701650747.0576737,42.345643333333335,-71.09068366666666
1701650747.059217,42.345643333333335,-71.09068366666666
1701650747.0606883,42.345643333333335,-71.09068366666666
1701650747.0631166,42.345643333333335,-71.0906835
1701650747.064471,42.345643333333335,-71.0906835
1701650747.0662544,42.34564316666667,-71.0906835
1701650747.0683835,42.34564316666667,-71.09068333333333
1701650747.0690572,42.34564316666667,-71.09068333333333
1701650747.0711148,42.34564316666667,-71.09068333333333
1701650747.0726676,42.345643,-71.09068333333333
1701650747.0777485,42.345643,-71.09068316666666
1701650747.0790057,42.345643,-71.09068316666666
1701650747.0800736,42.345643,-71.09068316666666
1701650747.0810888,42.345643,-71.090683
1701650747.0823958,42.345642833333336,-71.090683
1701650747.08386,42.345642833333336,-71.090683
1701650747.0885413,42.345642833333336,-71.090683
1701650747.0903106,42.345642833333336,-71.09068283333333
1701650747.09337,42.345642833333336,-71.09068283333333
1701650747.0959957,42.345642833333336,-71.09068283333333
1701650747.0988848,42.34564266666667,-71.09068283333333
1701650747.1006906,42.34564266666667,-71.09068283333333
1701650747.1017525,42.34564266666667,-71.09068266666667
1701650747.103304,42.34564266666667,-71.09068266666667
1701650747.1103306,42.3456425,-71.09068266666667
1701650747.1113417,42.3456425,-71.09068266666667
1701650747.1131825,42.3456425,-71.0906825
1701650747.1153808,42.3456425,-71.0906825
1701650747.1177084,42.34564233333333,-71.0906825
1701650747.1208007,42.34564233333333,-71.0906825
1701650747.125956,42.34564233333333,-71.0906825
1701650747.12768,42.34564233333333,-71.09068233333333
1701650747.1292727,42.34564233333333,-71.09068233333333
1701650747.1305807,42.34564233333333,-71.09068233333333
1701650747.1318357,42.34564233333333,-71.09068233333333
1701650747.1338887,42.345642166666664,-71.09068233333333
1701650747.1351042,42.345642166666664,-71.09068233333333
1701650747.1423275,42.345642166666664,-71.09068233333333
1701650747.1452317,42.345642166666664,-71.09068233333333
1701650747.145829,42.345642166666664,-71.09068216666667
1701650747.146854,42.345642166666664,-71.09068216666667
1701650747.1481438,42.345642166666664,-71.09068216666667
1701650747.149832,42.345642166666664,-71.09068216666667
1701650747.1533008,42.345642,-71.09068216666667
1701650747.155514,42.345642,-71.09068216666667
1701650747.1570632,42.345642,-71.09068216666667
1701650747.1603308,42.345642,-71.09068216666667
1701650747.1620119,42.345642,-71.090682
1701650747.1684864,42.345642,-71.090682
1701650747.1706655,42.345642,-71.090682
1701650747.1724741,42.345642,-71.090682
1701650747.174814,42.345642,-71.090682
1701650747.1767442,42.34564183333333,-71.090682
1701650747.1785796,42.345642,-71.090682
1701650747.1797752,42.34564183333333,-71.090682
1701650747.1814873,42.34564183333333,-71.090682
1701650747.1823232,42.34564183333333,-71.090682
1701650747.1835287,42.34564183333333,-71.090682
1701650747.1856413,42.34564183333333,-71.090682
1701650747.1868398,42.34564183333333,-71.090682
1701650747.1913633,42.34564183333333,-71.090682
1701650747.1928995,42.345641666666666,-71.090682
1701650747.1946657,42.345641666666666,-71.090682
1701650747.1958787,42.345641666666666,-71.09068183333333
1701650747.1973982,42.345641666666666,-71.090682
1701650747.1990273,42.345641666666666,-71.090682
1701650747.2011452,42.345641666666666,-71.09068183333333
1701650747.2071288,42.3456415,-71.09068183333333
1701650747.2101343,42.3456415,-71.09068183333333
1701650747.2113082,42.3456415,-71.09068183333333
1701650747.2121634,42.3456415,-71.09068183333333
1701650747.2136548,42.3456415,-71.09068183333333
1701650747.21503,42.3456415,-71.09068183333333
1701650747.216227,42.3456415,-71.09068183333333
1701650747.2196176,42.3456415,-71.09068183333333
1701650747.2215903,42.3456415,-71.09068183333333
1701650747.2242756,42.3456415,-71.09068183333333
1701650747.2286632,42.34564133333333,-71.09068166666667
1701650747.229898,42.34564133333333,-71.09068166666667
1701650747.2318347,42.34564133333333,-71.09068166666667
1701650747.233633,42.34564133333333,-71.09068166666667
1701650747.2350008,42.34564133333333,-71.09068166666667
1701650747.237338,42.34564133333333,-71.09068166666667
1701650747.2408555,42.34564133333333,-71.09068166666667
1701650747.243546,42.34564133333333,-71.09068166666667
1701650747.24451,42.34564133333333,-71.09068166666667
1701650747.2527785,42.34564116666667,-71.09068166666667
1701650747.2540188,42.34564116666667,-71.09068166666667
1701650747.264182,42.34564116666667,-71.09068166666667
1701650747.2651763,42.34564116666667,-71.09068166666667
1701650747.266551,42.34564116666667,-71.09068166666667
1701650747.2677376,42.34564116666667,-71.09068166666667
1701650747.2704256,42.34564116666667,-71.09068166666667
1701650747.2715878,42.34564116666667,-71.09068166666667
1701650747.27298,42.345641,-71.09068166666667
1701650747.2738235,42.345641,-71.09068166666667
1701650747.2748642,42.345641,-71.09068166666667
1701650747.275881,42.345641,-71.09068166666667
1701650747.277364,42.345641,-71.09068166666667
1701650747.2795906,42.345641,-71.09068166666667
1701650747.2823763,42.345641,-71.09068166666667
1701650747.2847826,42.345641,-71.09068166666667
1701650747.2861292,42.345640833333334,-71.09068166666667
1701650747.2891917,42.345640833333334,-71.09068166666667
1701650747.2911239,42.345640833333334,-71.09068166666667
1701650747.2955105,42.345640833333334,-71.09068166666667
1701650747.2978463,42.345640833333334,-71.09068166666667
1701650747.299469,42.345640833333334,-71.09068166666667
1701650747.3021784,42.345640833333334,-71.09068166666667
1701650747.3035471,42.345640833333334,-71.09068166666667
1701650747.3087022,42.345640833333334,-71.09068166666667
1701650747.309776,42.345640833333334,-71.09068166666667
1701650747.311423,42.345640833333334,-71.09068166666667
1701650747.3127549,42.34564066666667,-71.09068166666667
1701650747.3152313,42.34564066666667,-71.09068166666667
1701650747.3166728,42.34564066666667,-71.09068166666667
1701650747.318176,42.34564066666667,-71.09068166666667
1701650747.319451,42.34564066666667,-71.09068166666667
1701650747.3217506,42.34564066666667,-71.09068166666667
1701650747.3231282,42.3456405,-71.09068183333333
1701650747.3244724,42.3456405,-71.09068183333333
1701650747.328112,42.3456405,-71.09068166666667
1701650747.3319576,42.3456405,-71.09068183333333
1701650747.3332696,42.3456405,-71.09068183333333
1701650747.3339803,42.345640333333336,-71.09068183333333
1701650747.3350692,42.345640333333336,-71.09068183333333
1701650747.337769,42.345640333333336,-71.09068183333333
1701650747.338749,42.345640333333336,-71.09068183333333
1701650747.3399768,42.345640333333336,-71.09068183333333
1701650747.3426385,42.345640333333336,-71.09068183333333
1701650747.3432555,42.345640333333336,-71.09068183333333
1701650747.348054,42.34564016666667,-71.09068183333333
1701650747.3509488,42.34564016666667,-71.09068183333333
1701650747.3586984,42.34564016666667,-71.09068183333333
1701650747.360782,42.34564016666667,-71.09068183333333
1701650747.362388,42.34564016666667,-71.09068183333333
1701650747.3648655,42.34564,-71.09068183333333
1701650747.367106,42.34564,-71.09068183333333
1701650747.3688703,42.34564,-71.09068183333333
1701650747.3702803,42.34564,-71.09068183333333
1701650747.371578,42.34564,-71.09068183333333
1701650747.3727531,42.34564,-71.09068183333333
1701650747.3745177,42.34564,-71.09068183333333
1701650747.3759573,42.34563983333334,-71.09068183333333
1701650747.3776526,42.34563983333334,-71.09068183333333
1701650747.3795536,42.34563983333334,-71.09068183333333
1701650747.3810859,42.34563983333334,-71.09068183333333
1701650747.3845382,42.34563983333334,-71.09068183333333
1701650747.3860142,42.34563983333334,-71.09068183333333
1701650747.386018,42.34563966666666,-71.09068183333333
1701650747.3881772,42.34563966666666,-71.09068183333333
1701650747.418038,42.34563966666666,-71.09068166666667
1701650747.4180393,42.34563966666666,-71.09068166666667
1701650747.4180405,42.34563966666666,-71.09068166666667
1701650747.418042,42.34563966666666,-71.09068166666667
1701650747.4180434,42.34563966666666,-71.09068166666667
1701650747.4180448,42.34563966666666,-71.09068166666667
1701650747.418046,42.34563966666666,-71.09068166666667
1701650747.4180474,42.34563966666666,-71.09068166666667
1701650747.4180489,42.34563966666666,-71.09068166666667
1701650747.4180503,42.34563966666666,-71.09068166666667
1701650747.4180517,42.34563966666666,-71.09068166666667
1701650747.42782,42.3456395,-71.09068166666667
1701650747.4278216,42.3456395,-71.09068166666667
1701650747.427823,42.3456395,-71.09068166666667
1701650747.4278245,42.34563933333333,-71.0906815
1701650747.4319158,42.34563933333333,-71.0906815
1701650747.4319172,42.345639166666665,-71.0906815
1701650747.4319189,42.345639166666665,-71.0906815
1701650747.434904,42.345639166666665,-71.0906815
1701650747.4349055,42.345639166666665,-71.0906815
1701650747.437274,42.345639,-71.09068133333334
1701650747.4424448,42.345639,-71.09068133333334
1701650747.4441655,42.34563883333333,-71.09068133333334
1701650747.4462736,42.34563883333333,-71.09068133333334
1701650747.465292,42.34563883333333,-71.09068133333334
1701650747.4652936,42.345638666666666,-71.09068116666667
1701650747.4652953,42.3456385,-71.09068116666667
1701650747.4652967,42.34563833333333,-71.09068116666667
1701650747.4652982,42.345638,-71.09068116666667
1701650747.4652996,42.345637833333335,-71.090681
1701650747.4653008,42.3456375,-71.090681
1701650747.4653022,42.34563716666667,-71.09068083333334
1701650747.4653037,42.345636666666664,-71.09068083333334
1701650747.4653053,42.34563633333333,-71.09068083333334
1701650747.4653068,42.34563583333333,-71.09068066666667
1701650747.471797,42.345635333333334,-71.09068066666667
1701650747.4717987,42.34563466666667,-71.0906805
1701650747.4718,42.345634,-71.09068033333334
1701650747.4750466,42.34563333333333,-71.09068033333334
1701650747.4750483,42.3456325,-71.09068016666667
1701650747.47986,42.3456315,-71.09067983333334
1701650747.4813018,42.345630666666665,-71.09067966666667
1701650747.4838083,42.3456295,-71.0906795
1701650747.4848917,42.34562833333333,-71.09067916666666
1701650747.485971,42.345627,-71.09067916666666
1701650747.489783,42.34562566666666,-71.09067883333333
1701650747.4917455,42.34562416666667,-71.09067883333333
1701650747.4927988,42.345622666666664,-71.09067866666666
1701650747.493928,42.345621,-71.09067833333333
1701650747.4956322,42.34561933333333,-71.09067816666666
1701650747.4976637,42.34561766666667,-71.09067783333333
1701650747.4996321,42.34561583333333,-71.0906775
1701650747.5045738,42.345614,-71.09067733333333
1701650747.5063562,42.34561216666667,-71.090677
1701650747.5072343,42.34561033333333,-71.09067683333333
1701650747.5089796,42.34560833333333,-71.0906765
1701650747.5109055,42.345606333333336,-71.09067633333333
1701650747.5127034,42.345604333333334,-71.090676
1701650747.516134,42.345602166666666,-71.09067583333334
1701650747.5168533,42.345600166666664,-71.0906755
1701650747.5184586,42.345598,-71.09067533333334
1701650747.5195496,42.345595833333334,-71.090675
1701650747.5219212,42.345593666666666,-71.09067483333334
1701650747.528786,42.3455915,-71.09067433333334
1701650747.5329835,42.345589333333336,-71.09067416666667
1701650747.5398772,42.34558716666667,-71.09067383333333
1701650747.5422938,42.345584833333334,-71.09067366666666
1701650747.5462177,42.3455825,-71.09067333333333
1701650747.5518143,42.345580166666664,-71.09067316666666
1701650747.5533586,42.34557783333333,-71.09067283333333
1701650747.5544395,42.3455755,-71.09067266666666
1701650747.55576,42.345573,-71.0906725
1701650747.5575886,42.3455705,-71.09067233333333
1701650747.5589817,42.345567833333334,-71.09067216666666
1701650747.560676,42.34556533333333,-71.09067183333333
1701650747.5621152,42.345562666666666,-71.09067166666667
1701650747.5634785,42.34555983333333,-71.09067133333333
1701650747.5680292,42.345557166666666,-71.09067116666667
1701650747.5693166,42.34555433333333,-71.09067083333333
1701650747.570663,42.34555133333333,-71.09067066666667
1701650747.5727007,42.3455485,-71.0906705
1701650747.574347,42.3455455,-71.09067016666667
1701650747.5772164,42.3455425,-71.09067016666667
1701650747.5790193,42.345539333333335,-71.09066983333334
1701650747.5812027,42.34553616666667,-71.09066966666667
1701650747.5857694,42.345533,-71.09066933333334
1701650747.5877807,42.345529666666664,-71.09066933333334
1701650747.589543,42.34552633333333,-71.090669
1701650747.590119,42.345522833333334,-71.090669
1701650747.592339,42.345519333333336,-71.09066883333334
1701650747.5947099,42.34551583333333,-71.09066883333334
1701650747.5955539,42.34551233333333,-71.09066866666667
1701650747.5989661,42.34550866666667,-71.09066866666667
1701650747.6004531,42.34550483333334,-71.0906685
1701650747.6031938,42.345501166666665,-71.0906685
1701650747.6090627,42.34549716666667,-71.0906685
1701650747.6102931,42.34549333333333,-71.0906685
1701650747.6120229,42.34548933333333,-71.0906685
1701650747.61419,42.345485333333336,-71.0906685
1701650747.6162171,42.34548133333333,-71.0906685
1701650747.6185124,42.34547716666667,-71.0906685
1701650747.6203005,42.345473,-71.09066883333334
1701650747.6266143,42.345468833333335,-71.090669
1701650747.628086,42.3454645,-71.090669
1701650747.6288655,42.34546016666667,-71.09066916666667
1701650747.6297555,42.34545583333333,-71.09066933333334
1701650747.6324608,42.3454515,-71.09066933333334
1701650747.6331663,42.345447,-71.0906695
1701650747.634219,42.34544266666666,-71.09066983333334
1701650747.635852,42.34543816666667,-71.09067033333334
1701650747.6368246,42.345433666666665,-71.09067083333333
1701650747.639021,42.345429333333335,-71.09067116666667
1701650747.6429694,42.34542483333333,-71.09067166666667
1701650747.6446645,42.34542016666666,-71.090672
1701650747.6773098,42.34541566666667,-71.09067233333333
1701650747.6773117,42.345411,-71.09067283333333
1701650747.677313,42.3454065,-71.0906735
1701650747.6773148,42.345401833333334,-71.090674
1701650747.6773162,42.34539733333333,-71.0906745
1701650747.6773176,42.34539266666667,-71.090675
1701650747.6773193,42.345387833333334,-71.0906755
1701650747.6773207,42.345383166666664,-71.09067616666667
1701650747.6773221,42.3453785,-71.090677
1701650747.6773238,42.34537383333333,-71.0906775
1701650747.677325,42.345369166666664,-71.09067816666666
1701650747.6773267,42.3453645,-71.090679
1701650747.6859875,42.34535983333333,-71.09067966666667
1701650747.6859891,42.345355166666664,-71.09068033333334
1701650747.6859908,42.345350333333336,-71.09068116666667
1701650747.6859922,42.34534566666667,-71.090682
1701650747.6896458,42.34534083333333,-71.09068283333333
1701650747.6896474,42.345336,-71.09068383333333
1701650747.6979332,42.345331333333334,-71.09068483333333
1701650747.6979349,42.34532633333333,-71.09068583333334
1701650747.699754,42.34532133333333,-71.09068683333334
1701650747.6997557,42.3453165,-71.09068783333333
1701650747.7016826,42.3453115,-71.09068883333333
1701650747.70412,42.345306666666666,-71.09068983333333
1701650747.705591,42.345301666666664,-71.09069083333333
1701650747.7055948,42.345296833333336,-71.090692
1701650747.7064269,42.345291833333334,-71.090693
1701650747.7083113,42.34528683333333,-71.090694
1701650747.7106762,42.34528183333333,-71.09069516666666
1701650747.71219,42.345277,-71.09069633333333
1701650747.7140205,42.345272,-71.0906975
1701650747.7154741,42.345267166666666,-71.09069866666667
1701650747.7171366,42.345262166666664,-71.09069983333333
1701650747.7231834,42.345257333333336,-71.09070116666666
1701650747.7246454,42.345252333333335,-71.09070233333334
1701650747.7284703,42.3452475,-71.09070366666667
1701650747.7303932,42.3452425,-71.090705
1701650747.7316332,42.34523766666667,-71.09070616666666
1701650747.731755,42.345232833333334,-71.0907075
1701650747.7362142,42.34522783333333,-71.09070883333334
1701650747.737068,42.345223,-71.09071016666667
1701650747.737608,42.34521816666667,-71.09071133333333
1701650747.7447414,42.345213333333334,-71.09071266666666
1701650747.7470794,42.3452085,-71.090714
1701650747.7486715,42.345203833333336,-71.09071516666667
1701650747.7503822,42.345199,-71.0907165
1701650747.752249,42.345194166666666,-71.09071783333333
1701650747.753372,42.3451895,-71.09071916666667
1701650747.755625,42.345184833333334,-71.0907205
1701650747.7563615,42.34518,-71.09072183333333
1701650747.758484,42.3451755,-71.090723
1701650747.7600362,42.345170833333334,-71.09072416666666
1701650747.7614245,42.34516633333333,-71.09072533333334
1701650747.76276,42.345161833333336,-71.09072666666667
1701650747.765666,42.34515733333333,-71.090728
1701650747.7669082,42.34515316666667,-71.09072916666666
1701650747.7676294,42.34514883333333,-71.09073033333334
1701650747.7697012,42.3451445,-71.0907315
1701650747.773696,42.3451405,-71.09073283333333
1701650747.7759154,42.3451365,-71.09073383333333
1701650747.7771633,42.3451325,-71.090735
1701650747.7864015,42.34512866666667,-71.09073616666667
1701650747.7864077,42.345125,-71.090737
1701650747.7963629,42.3451215,-71.090738
1701650747.7986858,42.345118,-71.09073916666667
1701650747.8008478,42.34511466666667,-71.09074016666666
1701650747.8027458,42.3451115,-71.09074116666666
1701650747.8044655,42.3451085,-71.090742
1701650747.8069608,42.3451055,-71.09074283333334
1701650747.808556,42.34510266666667,-71.09074383333333
1701650747.810277,42.3451,-71.09074466666667
1701650747.8115084,42.3450975,-71.09074533333333
1701650747.8129416,42.345095,-71.09074616666666
1701650747.8143482,42.345092666666666,-71.09074683333333
1701650747.8160617,42.345090666666664,-71.09074733333334
1701650747.8183794,42.3450885,-71.09074816666667
1701650747.8200383,42.34508666666667,-71.09074866666667
1701650747.821368,42.34508483333333,-71.09074916666667
1701650747.8231382,42.34508316666667,-71.09074966666667
1701650747.8285584,42.3450815,-71.09075033333333
1701650747.830192,42.34508,-71.09075083333333
1701650747.8323557,42.3450785,-71.09075116666666
1701650747.833817,42.345077,-71.09075166666666
1701650747.8354602,42.345075333333334,-71.09075216666666
1701650747.8373673,42.34507383333333,-71.0907525
1701650747.8391292,42.345072333333334,-71.090753
1701650747.8412237,42.34507083333333,-71.0907535
1701650747.8452835,42.345069333333335,-71.090754
1701650747.8462617,42.34506783333333,-71.09075433333334
1701650747.847196,42.345066333333335,-71.09075483333334
1701650747.8484254,42.34506483333333,-71.09075533333333
1701650747.8522472,42.3450635,-71.09075583333333
1701650747.8538194,42.34506183333333,-71.09075616666667
1701650747.8554926,42.3450605,-71.09075666666666
1701650747.8600183,42.345059,-71.090757
1701650747.8615882,42.3450575,-71.09075733333333
1701650747.8629377,42.345056,-71.09075783333333
1701650747.8645294,42.3450545,-71.09075833333333
1701650747.866022,42.345053,-71.09075883333334
1701650747.8681395,42.3450515,-71.09075933333334
1701650747.8750048,42.34505,-71.09075966666667
1701650747.8766246,42.3450485,-71.09076016666667
1701650747.8778443,42.345046833333335,-71.0907605
1701650747.879194,42.34504533333333,-71.090761
1701650747.8791955,42.345043833333335,-71.09076133333333
1701650747.8816383,42.3450425,-71.09076183333333
1701650747.8828099,42.345041,-71.09076233333333
1701650747.8845267,42.3450395,-71.09076266666666
1701650747.8863857,42.345038,-71.090763
1701650747.8881567,42.3450365,-71.09076333333333
1701650747.890394,42.34503516666667,-71.09076383333333
1701650747.8918984,42.34503383333333,-71.09076433333334
1701650747.8971863,42.345032333333336,-71.09076466666667
1701650747.8981147,42.345031,-71.09076516666667
1701650747.900358,42.345029833333335,-71.0907655
1701650747.9021807,42.3450285,-71.09076583333334
1701650747.905785,42.3450275,-71.09076633333333
1701650747.9069188,42.34502633333334,-71.0907665
1701650747.9081945,42.345025166666666,-71.09076683333333
1701650747.911882,42.34502416666667,-71.09076716666667
1701650747.9130092,42.345023166666664,-71.0907675
1701650747.914432,42.34502233333333,-71.09076766666666
1701650747.9298947,42.345021333333335,-71.090768
1701650747.931952,42.34502066666667,-71.09076816666666
1701650747.9333837,42.34501983333333,-71.09076833333333
1701650747.9351234,42.34501916666667,-71.0907685
1701650747.9374905,42.3450185,-71.09076866666666
1701650747.938643,42.345018,-71.09076883333333
1701650747.9391997,42.34501733333333,-71.09076916666666
1701650747.9404323,42.345017,-71.09076916666666
1701650747.9423592,42.3450165,-71.09076933333333
1701650747.9440517,42.34501616666667,-71.09076933333333
1701650747.9456513,42.345016,-71.09076933333333
1701650747.9474127,42.34501566666667,-71.0907695
1701650747.9493327,42.345015333333336,-71.09076966666667
1701650747.9507074,42.34501516666667,-71.09076983333334
1701650747.9527905,42.34501483333333,-71.09076983333334
1701650747.9640002,42.345014666666664,-71.09076983333334
1701650747.9640021,42.3450145,-71.09077
1701650747.9640036,42.34501433333333,-71.09077
1701650747.9687626,42.345014166666665,-71.09077
1701650747.9687643,42.345014,-71.09077
1701650747.968766,42.345014,-71.09077
1701650747.9713845,42.345014,-71.09077
1701650747.971386,42.345014,-71.09076983333334
1701650747.974831,42.34501383333333,-71.09076983333334
1701650747.974833,42.34501383333333,-71.09076983333334
1701650747.9761949,42.34501383333333,-71.09076983333334
1701650747.9795313,42.34501383333333,-71.09076983333334
1701650747.9805815,42.34501366666667,-71.09076983333334
1701650747.9821415,42.34501366666667,-71.09076983333334
1701650747.9843607,42.34501366666667,-71.09076983333334
1701650747.9860747,42.34501366666667,-71.09076983333334
1701650747.9883764,42.3450135,-71.09076983333334
1701650747.9900486,42.3450135,-71.09076983333334
1701650747.9912055,42.3450135,-71.09076983333334
1701650747.9964519,42.3450135,-71.09076983333334
1701650747.9985754,42.345013333333334,-71.09076983333334
1701650748.0000541,42.345013333333334,-71.09076983333334
1701650748.0015018,42.345013333333334,-71.09076983333334
1701650748.0031962,42.34501316666667,-71.09076983333334
1701650748.0048363,42.34501316666667,-71.09076983333334
1701650748.007498,42.34501316666667,-71.09076983333334
1701650748.008749,42.34501316666667,-71.09076983333334
1701650748.009925,42.345013,-71.09076983333334
1701650748.0109396,42.345013,-71.09076983333334
1701650748.012407,42.345013,-71.09076983333334
1701650748.0181153,42.345013,-71.09076983333334
1701650748.0202549,42.345012833333335,-71.09076983333334
1701650748.0234725,42.345012833333335,-71.09076983333334
1701650748.0235085,42.345012833333335,-71.09076983333334
1701650748.0259306,42.345012833333335,-71.09076983333334
1701650748.027263,42.34501266666667,-71.09076983333334
1701650748.0283217,42.34501266666667,-71.09076983333334
1701650748.0360072,42.34501266666667,-71.09076983333334
1701650748.0386055,42.34501266666667,-71.09076983333334
1701650748.048688,42.3450125,-71.09076983333334
1701650748.051471,42.3450125,-71.09076983333334
1701650748.0526478,42.3450125,-71.09076983333334
1701650748.0542758,42.3450125,-71.09076983333334
1701650748.0561936,42.3450125,-71.09076983333334
1701650748.0582273,42.34501233333334,-71.09076966666667
1701650748.0597973,42.34501233333334,-71.09076983333334
1701650748.0612142,42.34501233333334,-71.09076966666667
1701650748.0635018,42.34501233333334,-71.09076966666667
1701650748.0651267,42.34501233333334,-71.09076966666667
1701650748.0672228,42.34501216666666,-71.09076966666667
1701650748.068577,42.34501216666666,-71.09076966666667
1701650748.0699732,42.34501216666666,-71.09076966666667
1701650748.075932,42.34501216666666,-71.09076966666667
1701650748.0771515,42.34501216666666,-71.09076966666667
1701650748.0785356,42.34501216666666,-71.09076966666667
1701650748.0799627,42.345012,-71.09076966666667
1701650748.081615,42.345012,-71.09076966666667
1701650748.0829751,42.345012,-71.09076966666667
1701650748.084403,42.345012,-71.09076966666667
1701650748.0859706,42.345012,-71.09076966666667
1701650748.0873969,42.345012,-71.09076966666667
1701650748.0917947,42.345012,-71.09076966666667
1701650748.0931983,42.34501183333333,-71.09076966666667
1701650748.0949788,42.34501183333333,-71.0907695
1701650748.096372,42.34501183333333,-71.0907695
1701650748.0984178,42.34501183333333,-71.0907695
1701650748.0998437,42.34501183333333,-71.0907695
1701650748.1074774,42.345011666666664,-71.0907695
1701650748.1092746,42.345011666666664,-71.0907695
1701650748.1113281,42.345011666666664,-71.0907695
1701650748.1147273,42.345011666666664,-71.0907695
1701650748.1147287,42.345011666666664,-71.0907695
1701650748.1167953,42.3450115,-71.0907695
1701650748.124612,42.3450115,-71.0907695
1701650748.1246185,42.3450115,-71.0907695
1701650748.1275961,42.3450115,-71.0907695
1701650748.1285577,42.34501133333333,-71.0907695
1701650748.1305199,42.34501133333333,-71.0907695
1701650748.1338804,42.34501133333333,-71.0907695
1701650748.1352487,42.34501133333333,-71.0907695
1701650748.1360006,42.34501133333333,-71.0907695
1701650748.1370432,42.345011166666666,-71.0907695
1701650748.1388154,42.345011166666666,-71.0907695
1701650748.1407406,42.345011166666666,-71.0907695
1701650748.1414177,42.345011166666666,-71.0907695
1701650748.1420798,42.345011166666666,-71.0907695
1701650748.143281,42.345011,-71.0907695
1701650748.1446033,42.345011,-71.0907695
1701650748.1498551,42.345011,-71.0907695
1701650748.1514754,42.345011,-71.0907695
1701650748.153786,42.345011,-71.0907695
1701650748.1549356,42.345011,-71.0907695
1701650748.161848,42.34501083333333,-71.0907695
1701650748.1638558,42.34501083333333,-71.0907695
1701650748.1644413,42.34501083333333,-71.0907695
1701650748.168779,42.34501083333333,-71.0907695
1701650748.171484,42.34501083333333,-71.0907695
1701650748.180567,42.34501083333333,-71.0907695
1701650748.183052,42.34501083333333,-71.0907695
1701650748.1847587,42.34501083333333,-71.0907695
1701650748.1864805,42.34501066666667,-71.0907695
1701650748.1869452,42.34501066666667,-71.0907695
1701650748.1890037,42.34501066666667,-71.0907695
1701650748.190686,42.34501083333333,-71.09076933333333
1701650748.1920707,42.345011,-71.09076933333333
1701650748.1937099,42.345011,-71.09076916666666
1701650748.1960232,42.345011166666666,-71.090769
1701650748.2051258,42.345011166666666,-71.09076883333333
1701650748.2069526,42.34501133333333,-71.09076866666666
1701650748.2086608,42.3450115,-71.09076866666666
1701650748.210895,42.3450115,-71.0907685
1701650748.2128549,42.345011666666664,-71.09076833333333
1701650748.214045,42.345011666666664,-71.09076833333333
1701650748.215784,42.34501183333333,-71.09076816666666
1701650748.2175293,42.34501183333333,-71.09076816666666
1701650748.2188723,42.345012,-71.090768
1701650748.2206974,42.345012,-71.090768
1701650748.221982,42.345012,-71.09076783333333
1701650748.2240686,42.34501216666666,-71.09076783333333
1701650748.2256021,42.34501216666666,-71.09076783333333
1701650748.2269576,42.34501233333334,-71.09076766666666
1701650748.22943,42.34501233333334,-71.09076766666666
1701650748.230475,42.34501233333334,-71.0907675
1701650748.2344017,42.3450125,-71.0907675
1701650748.2356787,42.3450125,-71.0907675
1701650748.2382185,42.3450125,-71.09076733333333
1701650748.2446098,42.34501266666667,-71.09076733333333
1701650748.2463658,42.34501266666667,-71.09076733333333
1701650748.2482996,42.34501266666667,-71.09076733333333
1701650748.2514677,42.345012833333335,-71.09076716666667
1701650748.2528412,42.345012833333335,-71.09076716666667
1701650748.2540407,42.345012833333335,-71.09076716666667
1701650748.2551715,42.345012833333335,-71.09076716666667
1701650748.256002,42.345013,-71.090767
1701650748.2573688,42.345013,-71.090767
1701650748.2597382,42.345013,-71.090767
1701650748.261247,42.345013,-71.090767
1701650748.2664227,42.345013,-71.09076716666667
1701650748.2682521,42.345013,-71.090767
1701650748.2707694,42.345013,-71.090767
1701650748.2733345,42.345013,-71.09076716666667
1701650748.2745109,42.345013,-71.09076716666667
1701650748.2757924,42.345013,-71.09076716666667
1701650748.276911,42.345013,-71.09076716666667
1701650748.2786434,42.34501316666667,-71.09076716666667
1701650748.2829053,42.34501316666667,-71.09076716666667
1701650748.284066,42.34501316666667,-71.090767
1701650748.2854931,42.34501316666667,-71.090767
1701650748.2863905,42.345013333333334,-71.090767
1701650748.294057,42.345013333333334,-71.090767
1701650748.2948344,42.345013333333334,-71.090767
1701650748.2981575,42.345013333333334,-71.09076683333333
1701650748.299467,42.345013333333334,-71.090767
1701650748.3010776,42.3450135,-71.09076683333333
1701650748.3028555,42.3450135,-71.09076683333333
1701650748.3110044,42.3450135,-71.09076683333333
1701650748.3128047,42.3450135,-71.09076683333333
1701650748.3139029,42.3450135,-71.09076683333333
